,Timestamp,PowerConsumption1,PowerConsumption2,PowerConsumption3
9817,2022-01-23T18:28:33.805Z,0.0,150.2,75.2
9818,2022-01-23T18:28:44.449Z,0.0,154.9,73.8
9819,2022-01-23T18:28:54.639Z,0.0,148.0,72.4
9820,2022-01-23T18:29:04.858Z,0.0,154.3,73.9
9821,2022-01-23T18:29:15.031Z,0.0,147.3,73.8
9822,2022-01-23T18:29:25.19Z,0.0,151.0,1065.2
9823,2022-01-23T18:29:35.353Z,0.0,150.7,1061.3
9824,2022-01-23T18:29:45.511Z,0.0,156.6,1059.8
9825,2022-01-23T18:29:55.673Z,0.0,150.8,1055.9
9826,2022-01-23T18:30:05.861Z,0.0,149.4,1061.1
9827,2022-01-23T18:30:16.05Z,0.0,147.8,72.4
9828,2022-01-23T18:30:26.223Z,0.0,148.8,72.7
9829,2022-01-23T18:30:36.413Z,0.0,151.5,73.7
9830,2022-01-23T18:30:46.634Z,0.0,147.8,73.1
9831,2022-01-23T18:30:56.808Z,0.0,148.3,72.6
9832,2022-01-23T18:31:06.997Z,0.0,151.4,72.6
9833,2022-01-23T18:31:17.171Z,0.0,155.8,74.4
9834,2022-01-23T18:31:27.376Z,0.0,148.7,72.6
9835,2022-01-23T18:31:37.533Z,0.0,149.0,72.4
9836,2022-01-23T18:31:47.786Z,0.0,153.5,73.3
9837,2022-01-23T18:31:57.979Z,0.0,149.5,72.7
9838,2022-01-23T18:32:08.172Z,0.0,148.3,72.5
9839,2022-01-23T18:32:18.361Z,0.0,178.1,84.8
9840,2022-01-23T18:32:28.596Z,0.0,199.9,73.1
9841,2022-01-23T18:32:38.79Z,0.0,156.5,74.6
9842,2022-01-23T18:32:49.012Z,0.0,158.0,74.4
9843,2022-01-23T18:32:59.201Z,0.0,155.8,74.9
9844,2022-01-23T18:33:09.393Z,0.0,151.4,72.5
9845,2022-01-23T18:33:19.581Z,0.0,160.5,73.6
9846,2022-01-23T18:33:29.818Z,0.0,153.1,74.0
9847,2022-01-23T18:33:40.058Z,0.0,177.3,73.4
9848,2022-01-23T18:33:50.232Z,0.0,198.5,75.4
9849,2022-01-23T18:34:00.409Z,0.0,198.2,71.5
9850,2022-01-23T18:34:10.63Z,0.0,159.2,72.2
9851,2022-01-23T18:34:20.932Z,0.0,155.8,73.2
9852,2022-01-23T18:34:31.28Z,0.0,158.9,73.5
9853,2022-01-23T18:34:41.297Z,0.0,174.7,73.0
9854,2022-01-23T18:34:51.47Z,0.0,155.9,74.5
9855,2022-01-23T18:35:01.643Z,0.0,160.2,72.9
9856,2022-01-23T18:35:11.806Z,0.0,166.7,75.4
9857,2022-01-23T18:35:22.044Z,0.0,152.7,75.8
9858,2022-01-23T18:35:32.234Z,0.0,158.8,73.4
9859,2022-01-23T18:35:42.439Z,0.0,158.0,73.3
9860,2022-01-23T18:35:52.613Z,0.0,203.3,73.4
9861,2022-01-23T18:36:02.818Z,0.0,154.0,73.3
9862,2022-01-23T18:36:12.975Z,0.0,186.6,75.2
9863,2022-01-23T18:36:23.179Z,17.5,203.3,74.8
9864,2022-01-23T18:36:33.351Z,0.0,197.8,75.2
9865,2022-01-23T18:36:43.556Z,0.0,159.1,73.7
9866,2022-01-23T18:36:53.714Z,0.0,159.8,74.9
9867,2022-01-23T18:37:03.919Z,0.0,183.2,73.1
9868,2022-01-23T18:37:14.14Z,0.0,165.7,73.9
9869,2022-01-23T18:37:24.297Z,0.0,169.7,73.6
9870,2022-01-23T18:37:34.518Z,0.0,153.9,73.1
9871,2022-01-23T18:37:44.77Z,0.0,168.8,73.2
9872,2022-01-23T18:37:54.976Z,0.0,159.2,73.1
9873,2022-01-23T18:38:05.135Z,0.0,176.3,72.4
9874,2022-01-23T18:38:15.372Z,0.0,165.7,79.0
9875,2022-01-23T18:38:25.561Z,0.0,159.5,74.0
9876,2022-01-23T18:38:35.737Z,0.0,158.1,74.2
9877,2022-01-23T18:38:45.959Z,0.0,187.0,73.7
9878,2022-01-23T18:38:56.195Z,0.0,188.1,72.7
9879,2022-01-23T18:39:06.384Z,0.0,153.3,73.4
9880,2022-01-23T18:39:16.542Z,0.0,154.1,71.8
9881,2022-01-23T18:39:26.731Z,24.0,162.8,72.3
9882,2022-01-23T18:39:36.936Z,0.0,166.7,73.5
9883,2022-01-23T18:39:47.127Z,0.0,184.5,73.4
9884,2022-01-23T18:39:57.309Z,0.0,154.0,72.8
9885,2022-01-23T18:40:07.53Z,0.0,179.0,73.1
9886,2022-01-23T18:40:18.19Z,0.0,204.5,73.1
9887,2022-01-23T18:40:28.364Z,0.0,162.5,72.9
9888,2022-01-23T18:40:38.522Z,0.0,169.5,73.0
9889,2022-01-23T18:40:48.695Z,0.0,165.1,73.6
9890,2022-01-23T18:40:58.885Z,0.0,166.8,73.1
9891,2022-01-23T18:41:09.058Z,0.0,168.8,73.1
9892,2022-01-23T18:41:19.232Z,0.0,162.0,75.2
9893,2022-01-23T18:41:29.468Z,0.0,165.8,73.9
9894,2022-01-23T18:41:39.704Z,0.0,179.5,73.7
9895,2022-01-23T18:41:49.879Z,0.0,196.9,75.5
9896,2022-01-23T18:42:00.084Z,0.0,167.1,73.3
9897,2022-01-23T18:42:10.274Z,0.0,154.5,73.3
9898,2022-01-23T18:42:20.462Z,0.0,161.4,74.1
9899,2022-01-23T18:42:31.12Z,0.0,181.2,1060.6
9900,2022-01-23T18:42:41.284Z,0.0,172.9,1056.8
9901,2022-01-23T18:42:51.503Z,0.0,159.0,1061.9
9902,2022-01-23T18:43:01.724Z,0.0,169.6,1061.1
9903,2022-01-23T18:43:11.913Z,0.0,171.3,1063.1
9904,2022-01-23T18:43:22.103Z,0.0,157.7,1066.1
9905,2022-01-23T18:43:32.291Z,0.0,162.4,1062.2
9906,2022-01-23T18:43:42.451Z,0.0,155.4,73.5
9907,2022-01-23T18:43:52.656Z,0.0,160.6,73.8
9908,2022-01-23T18:44:02.808Z,0.0,157.1,74.0
9909,2022-01-23T18:44:13.031Z,0.0,153.0,72.9
9910,2022-01-23T18:44:23.188Z,0.0,186.2,76.1
9911,2022-01-23T18:44:33.361Z,0.0,174.5,71.8
9912,2022-01-23T18:44:43.519Z,0.0,174.1,72.1
9913,2022-01-23T18:44:53.718Z,0.0,158.9,73.1
9914,2022-01-23T18:45:03.883Z,0.0,174.7,73.7
9915,2022-01-23T18:45:14.058Z,0.0,200.9,72.5
9916,2022-01-23T18:45:24.293Z,0.0,151.4,73.2
9917,2022-01-23T18:45:34.483Z,0.0,159.1,73.3
9918,2022-01-23T18:45:44.675Z,0.0,171.5,73.0
9919,2022-01-23T18:45:54.894Z,0.0,168.3,73.1
9920,2022-01-23T18:46:05.053Z,0.0,158.2,72.7
9921,2022-01-23T18:46:15.288Z,0.0,152.1,73.3
9922,2022-01-23T18:46:25.51Z,0.0,172.6,73.6
9923,2022-01-23T18:46:35.702Z,0.0,167.5,76.1
9924,2022-01-23T18:46:45.895Z,0.0,158.2,73.0
9925,2022-01-23T18:46:56.132Z,0.0,196.4,72.8
9926,2022-01-23T18:47:06.305Z,0.0,176.7,72.6
9927,2022-01-23T18:47:16.53Z,0.0,168.3,73.0
9928,2022-01-23T18:47:26.751Z,0.0,151.7,73.6
9929,2022-01-23T18:47:36.94Z,0.0,158.4,74.4
9930,2022-01-23T18:47:47.191Z,0.0,154.9,73.5
9931,2022-01-23T18:47:57.364Z,0.0,150.3,76.2
9932,2022-01-23T18:48:07.586Z,0.0,155.9,73.6
9933,2022-01-23T18:48:17.791Z,0.0,185.9,74.7
9934,2022-01-23T18:48:27.964Z,0.0,181.1,73.0
9935,2022-01-23T18:48:38.199Z,0.0,148.1,73.6
9936,2022-01-23T18:48:48.356Z,0.0,167.6,74.3
9937,2022-01-23T18:48:58.56Z,0.0,160.0,74.7
9938,2022-01-23T18:49:08.733Z,0.0,166.7,73.4
9939,2022-01-23T18:49:18.929Z,0.0,149.3,73.8
9940,2022-01-23T18:49:29.103Z,0.0,165.0,72.7
9941,2022-01-23T18:49:39.324Z,0.0,149.1,74.5
9942,2022-01-23T18:49:49.465Z,0.0,191.1,74.2
9943,2022-01-23T18:49:59.67Z,0.0,190.7,74.7
9944,2022-01-23T18:50:09.875Z,0.0,166.7,74.1
9945,2022-01-23T18:50:20.033Z,0.0,206.8,74.8
9946,2022-01-23T18:50:30.27Z,0.0,184.7,72.7
9947,2022-01-23T18:50:40.446Z,0.0,180.4,73.4
9948,2022-01-23T18:50:50.623Z,0.0,151.2,73.6
9949,2022-01-23T18:51:00.796Z,0.0,159.1,73.1
9950,2022-01-23T18:51:10.954Z,0.0,152.1,72.8
9951,2022-01-23T18:51:21.158Z,0.0,152.9,74.0
9952,2022-01-23T18:51:31.379Z,0.0,151.4,73.6
9953,2022-01-23T18:51:41.536Z,0.0,179.7,73.4
9954,2022-01-23T18:51:51.74Z,0.0,155.6,73.1
9955,2022-01-23T18:52:01.917Z,0.0,149.4,76.5
9956,2022-01-23T18:52:12.171Z,0.0,161.0,74.1
9957,2022-01-23T18:52:22.359Z,0.0,153.6,74.0
9958,2022-01-23T18:52:32.533Z,0.0,152.0,73.3
9959,2022-01-23T18:52:42.737Z,0.0,158.3,72.7
9960,2022-01-23T18:52:52.975Z,0.0,167.8,73.0
9961,2022-01-23T18:53:03.226Z,0.0,168.1,76.0
9962,2022-01-23T18:53:13.415Z,0.0,150.3,74.8
9963,2022-01-23T18:53:23.588Z,0.0,154.5,73.1
9964,2022-01-23T18:53:33.78Z,0.0,153.4,73.2
9965,2022-01-23T18:53:43.955Z,0.0,149.0,72.6
9966,2022-01-23T18:53:54.176Z,0.0,152.3,74.0
9967,2022-01-23T18:54:04.412Z,0.0,157.6,72.7
9968,2022-01-23T18:54:14.678Z,0.0,153.6,74.4
9969,2022-01-23T18:54:24.837Z,0.0,164.2,73.7
9970,2022-01-23T18:54:35.012Z,0.0,182.7,74.8
9971,2022-01-23T18:54:45.233Z,0.0,150.5,73.5
9972,2022-01-23T18:54:55.391Z,0.0,187.8,72.5
9973,2022-01-23T18:55:05.581Z,0.0,151.6,72.7
9974,2022-01-23T18:55:15.772Z,0.0,150.7,73.5
9975,2022-01-23T18:55:26.01Z,0.0,153.1,73.5
9976,2022-01-23T18:55:36.231Z,0.0,184.5,73.4
9977,2022-01-23T18:55:46.42Z,0.0,153.0,73.5
9978,2022-01-23T18:55:56.579Z,0.0,183.2,73.0
9979,2022-01-23T18:56:06.756Z,0.0,153.0,73.1
9980,2022-01-23T18:56:16.977Z,0.0,154.5,73.1
9981,2022-01-23T18:56:27.15Z,0.0,151.5,73.3
9982,2022-01-23T18:56:37.324Z,0.0,155.2,74.1
9983,2022-01-23T18:56:47.56Z,0.0,164.8,74.0
9984,2022-01-23T18:56:57.718Z,0.0,158.4,79.1
9985,2022-01-23T18:57:07.923Z,0.0,152.3,72.1
9986,2022-01-23T18:57:18.098Z,0.0,179.2,74.7
9987,2022-01-23T18:57:28.302Z,0.0,159.9,72.9
9988,2022-01-23T18:57:38.46Z,0.0,151.1,74.6
9989,2022-01-23T18:57:48.665Z,0.0,153.6,75.9
9990,2022-01-23T18:57:58.822Z,0.0,152.3,75.7
9991,2022-01-23T18:58:09.012Z,0.0,150.3,75.3
9992,2022-01-23T18:58:19.249Z,0.0,153.1,81.7
9993,2022-01-23T18:58:29.423Z,0.0,149.3,73.9
9994,2022-01-23T18:58:39.645Z,0.0,148.2,75.4
9995,2022-01-23T18:58:49.881Z,0.0,150.7,75.9
9996,2022-01-23T18:59:00.068Z,0.0,149.2,74.9
9997,2022-01-23T18:59:10.257Z,0.0,161.8,73.5
9998,2022-01-23T18:59:20.448Z,0.0,156.4,74.4
9999,2022-01-23T18:59:30.609Z,0.0,148.8,72.6
10000,2022-01-23T18:59:40.767Z,0.0,172.8,73.7
10001,2022-01-23T18:59:50.972Z,0.0,152.0,73.0
10002,2022-01-23T19:00:01.13Z,29.7,177.1,73.2
10003,2022-01-23T19:00:11.339Z,0.0,154.5,73.7
10004,2022-01-23T19:00:21.576Z,0.0,187.0,87.5
10005,2022-01-23T19:00:31.814Z,0.0,165.3,72.2
10006,2022-01-23T19:00:41.972Z,0.0,155.1,72.3
10007,2022-01-23T19:00:52.177Z,0.0,187.9,73.2
10008,2022-01-23T19:01:02.336Z,0.0,181.0,72.7
10009,2022-01-23T19:01:02.336Z,0.0,181.0,72.7
10010,2022-01-23T19:01:02.336Z,0.0,181.0,72.7
10011,2022-01-23T19:01:02.336Z,0.0,181.0,72.7
10012,2022-01-23T19:01:12.54Z,0.0,158.2,72.3
10013,2022-01-23T19:01:22.751Z,0.0,155.3,80.4
10014,2022-01-23T19:01:32.943Z,0.0,157.1,73.2
10015,2022-01-23T19:01:43.117Z,0.0,153.7,72.9
10016,2022-01-23T19:01:53.29Z,0.0,195.7,73.3
10017,2022-01-23T19:02:03.496Z,0.0,157.0,73.1
10018,2022-01-23T19:02:13.67Z,0.0,172.4,73.0
10019,2022-01-23T19:02:23.921Z,0.0,169.0,73.9
10020,2022-01-23T19:02:34.141Z,0.0,147.8,72.9
10021,2022-01-23T19:02:44.33Z,0.0,148.9,73.1
10022,2022-01-23T19:02:54.505Z,0.0,175.8,73.3
10023,2022-01-23T19:03:04.697Z,0.0,172.2,73.4
10024,2022-01-23T19:03:14.922Z,0.0,150.0,73.0
10025,2022-01-23T19:03:25.548Z,0.0,148.8,73.5
10026,2022-01-23T19:03:35.725Z,0.0,150.2,75.7
10027,2022-01-23T19:03:45.944Z,0.0,148.6,73.3
10028,2022-01-23T19:03:56.118Z,0.0,152.8,73.7
10029,2022-01-23T19:04:06.306Z,0.0,169.9,72.7
10030,2022-01-23T19:04:16.481Z,0.0,185.0,73.4
10031,2022-01-23T19:04:26.701Z,0.0,151.7,73.8
10032,2022-01-23T19:04:36.908Z,0.0,170.5,73.1
10033,2022-01-23T19:04:47.143Z,0.0,167.3,74.4
10034,2022-01-23T19:04:57.332Z,0.0,175.6,73.3
10035,2022-01-23T19:05:07.538Z,0.0,152.3,73.2
10036,2022-01-23T19:05:17.743Z,0.0,153.2,73.9
10037,2022-01-23T19:05:27.979Z,0.0,155.0,74.3
10038,2022-01-23T19:05:38.169Z,0.0,151.2,72.9
10039,2022-01-23T19:05:48.326Z,0.0,162.4,73.6
10040,2022-01-23T19:05:58.499Z,0.0,151.7,74.1
10041,2022-01-23T19:06:08.672Z,0.0,149.0,72.6
10042,2022-01-23T19:06:18.908Z,0.0,153.0,74.4
10043,2022-01-23T19:06:29.065Z,0.0,156.1,77.1
10044,2022-01-23T19:06:39.239Z,0.0,149.8,73.3
10045,2022-01-23T19:06:49.412Z,0.0,174.2,74.4
10046,2022-01-23T19:06:59.585Z,0.0,166.2,73.5
10047,2022-01-23T19:07:09.805Z,0.0,156.2,73.4
10048,2022-01-23T19:07:19.978Z,0.0,175.9,73.2
10049,2022-01-23T19:07:30.182Z,0.0,152.2,73.0
10050,2022-01-23T19:07:40.355Z,0.0,152.5,72.5
10051,2022-01-23T19:07:50.59Z,0.0,151.7,75.7
10052,2022-01-23T19:08:00.801Z,0.0,157.3,72.0
10053,2022-01-23T19:08:10.977Z,0.0,150.4,72.7
10054,2022-01-23T19:08:21.15Z,0.0,150.4,72.1
10055,2022-01-23T19:08:31.388Z,0.0,209.3,73.8
10056,2022-01-23T19:08:41.563Z,0.0,148.5,73.3
10057,2022-01-23T19:08:51.783Z,0.0,159.7,73.8
10058,2022-01-23T19:09:02.021Z,0.0,154.7,74.8
10059,2022-01-23T19:09:12.178Z,0.0,149.5,72.6
10060,2022-01-23T19:09:22.367Z,0.0,149.3,73.8
10061,2022-01-23T19:09:32.556Z,0.0,149.8,72.9
10062,2022-01-23T19:09:42.746Z,0.0,153.3,72.8
10063,2022-01-23T19:09:52.92Z,0.0,151.0,72.5
10064,2022-01-23T19:10:03.094Z,0.0,149.4,72.6
10065,2022-01-23T19:10:13.267Z,0.0,151.1,72.4
10066,2022-01-23T19:10:23.44Z,0.0,152.1,73.5
10067,2022-01-23T19:10:33.676Z,0.0,147.8,72.8
10068,2022-01-23T19:10:44.303Z,0.0,148.2,72.2
10069,2022-01-23T19:10:54.479Z,0.0,149.5,72.9
10070,2022-01-23T19:11:04.718Z,0.0,151.3,72.7
10071,2022-01-23T19:11:14.892Z,0.0,148.7,73.3
10072,2022-01-23T19:11:25.05Z,0.0,151.2,77.7
10073,2022-01-23T19:11:35.772Z,0.0,148.1,73.0
10074,2022-01-23T19:11:45.961Z,0.0,151.2,72.6
10075,2022-01-23T19:11:56.136Z,0.0,148.9,73.4
10076,2022-01-23T19:12:06.342Z,0.0,149.4,74.1
10077,2022-01-23T19:12:16.502Z,0.0,152.7,72.5
10078,2022-01-23T19:12:26.676Z,0.0,151.6,72.6
10079,2022-01-23T19:12:36.913Z,0.0,149.9,73.0
10080,2022-01-23T19:12:47.305Z,0.0,156.1,71.9
10081,2022-01-23T19:12:57.245Z,0.0,163.0,73.8
10082,2022-01-23T19:13:07.422Z,0.0,165.4,73.3
10083,2022-01-23T19:13:17.585Z,0.0,150.6,72.7
10084,2022-01-23T19:13:27.779Z,0.0,160.5,74.4
10085,2022-01-23T19:13:37.952Z,0.0,155.1,74.4
10086,2022-01-23T19:13:48.22Z,0.0,155.8,74.3
10087,2022-01-23T19:13:58.862Z,0.0,149.3,74.2
10088,2022-01-23T19:14:09.098Z,0.0,151.3,74.2
10089,2022-01-23T19:14:19.271Z,0.0,192.5,74.7
10090,2022-01-23T19:14:29.444Z,0.0,147.9,73.7
10091,2022-01-23T19:14:39.624Z,0.0,149.6,73.8
10092,2022-01-23T19:14:49.814Z,0.0,184.5,74.6
10093,2022-01-23T19:14:59.987Z,0.0,154.4,73.6
10094,2022-01-23T19:15:10.161Z,0.0,148.2,74.3
10095,2022-01-23T19:15:20.421Z,0.0,147.3,72.6
10096,2022-01-23T19:15:30.609Z,0.0,147.5,73.6
10097,2022-01-23T19:15:40.829Z,0.0,147.2,72.5
10098,2022-01-23T19:15:51.064Z,0.0,149.9,73.9
10099,2022-01-23T19:16:01.299Z,0.0,148.2,73.3
10100,2022-01-23T19:16:11.504Z,0.0,147.5,72.6
10101,2022-01-23T19:16:21.678Z,0.0,147.4,72.7
10102,2022-01-23T19:16:31.916Z,0.0,147.9,71.6
10103,2022-01-23T19:16:42.095Z,0.0,147.6,73.9
10104,2022-01-23T19:16:52.335Z,0.0,147.6,72.9
10105,2022-01-23T19:17:02.509Z,0.0,147.0,72.8
10106,2022-01-23T19:17:12.698Z,0.0,151.2,73.4
10107,2022-01-23T19:17:22.889Z,0.0,149.2,73.0
10108,2022-01-23T19:17:33.065Z,0.0,148.9,76.1
10109,2022-01-23T19:17:43.227Z,0.0,148.4,73.6
10110,2022-01-23T19:17:53.494Z,0.0,147.6,73.2
10111,2022-01-23T19:18:03.713Z,0.0,149.1,73.2
10112,2022-01-23T19:18:13.934Z,0.0,157.9,73.4
10113,2022-01-23T19:18:24.138Z,0.0,150.4,73.3
10114,2022-01-23T19:18:34.329Z,0.0,209.0,73.9
10115,2022-01-23T19:18:44.503Z,0.0,178.8,72.6
10116,2022-01-23T19:18:54.683Z,0.0,191.8,73.4
10117,2022-01-23T19:19:04.855Z,22.3,162.3,73.0
10118,2022-01-23T19:19:15.029Z,0.0,162.0,72.0
10119,2022-01-23T19:19:25.233Z,0.0,161.7,77.0
10120,2022-01-23T19:19:35.406Z,0.0,161.2,82.5
10121,2022-01-23T19:19:45.565Z,0.0,163.3,75.4
10122,2022-01-23T19:19:55.739Z,0.0,162.3,75.1
10123,2022-01-23T19:20:05.902Z,0.0,170.9,72.5
10124,2022-01-23T19:20:16.076Z,0.0,163.6,72.2
10125,2022-01-23T19:20:26.268Z,0.0,164.1,72.8
10126,2022-01-23T19:20:36.442Z,0.0,162.3,73.3
10127,2022-01-23T19:20:46.662Z,0.0,162.1,71.9
10128,2022-01-23T19:20:56.851Z,0.0,165.4,73.1
10129,2022-01-23T19:21:07.024Z,0.0,161.5,73.1
10130,2022-01-23T19:21:17.213Z,0.0,162.0,74.2
10131,2022-01-23T19:21:27.38Z,0.0,164.4,72.6
10132,2022-01-23T19:21:37.553Z,0.0,183.3,74.2
10133,2022-01-23T19:21:47.744Z,0.0,199.2,73.2
10134,2022-01-23T19:21:57.979Z,0.0,184.7,73.6
10135,2022-01-23T19:22:08.2Z,0.0,179.0,73.8
10136,2022-01-23T19:22:18.405Z,0.0,164.2,73.0
10137,2022-01-23T19:22:28.58Z,0.0,163.3,73.5
10138,2022-01-23T19:22:38.754Z,0.0,156.6,73.4
10139,2022-01-23T19:22:48.99Z,0.0,159.7,73.4
10140,2022-01-23T19:22:59.226Z,0.0,156.8,73.1
10141,2022-01-23T19:23:09.402Z,0.0,158.4,73.7
10142,2022-01-23T19:23:19.637Z,0.0,157.5,84.1
10143,2022-01-23T19:23:29.841Z,0.0,157.9,71.9
10144,2022-01-23T19:23:39.983Z,0.0,184.3,73.4
10145,2022-01-23T19:23:50.206Z,0.0,163.6,74.9
10146,2022-01-23T19:24:00.395Z,0.0,161.0,72.9
10147,2022-01-23T19:24:10.568Z,0.0,200.5,75.9
10148,2022-01-23T19:24:20.757Z,0.0,173.9,73.4
10149,2022-01-23T19:24:30.932Z,0.0,207.1,72.0
10150,2022-01-23T19:24:41.105Z,0.0,182.3,73.5
10151,2022-01-23T19:24:51.278Z,0.0,198.4,72.3
10152,2022-01-23T19:25:01.452Z,0.0,161.9,72.9
10153,2022-01-23T19:25:11.611Z,0.0,166.0,75.9
10154,2022-01-23T19:25:21.8Z,0.0,162.1,73.0
10155,2022-01-23T19:25:32.008Z,0.0,177.9,72.0
10156,2022-01-23T19:25:42.667Z,0.0,234.6,74.8
10157,2022-01-23T19:25:52.84Z,0.0,182.6,74.9
10158,2022-01-23T19:26:03.044Z,0.0,167.2,73.8
10159,2022-01-23T19:26:13.234Z,0.0,195.7,72.2
10160,2022-01-23T19:26:23.407Z,0.0,162.2,74.7
10161,2022-01-23T19:26:33.611Z,0.0,172.2,73.5
10162,2022-01-23T19:26:43.773Z,0.0,173.3,73.5
10163,2022-01-23T19:26:53.963Z,0.0,164.4,73.6
10164,2022-01-23T19:27:04.137Z,0.0,177.7,73.5
10165,2022-01-23T19:27:14.296Z,0.0,217.8,73.3
10166,2022-01-23T19:27:24.508Z,0.0,166.8,73.4
10167,2022-01-23T19:27:34.759Z,0.0,155.8,73.9
10168,2022-01-23T19:27:44.948Z,0.0,180.8,73.2
10169,2022-01-23T19:27:55.122Z,0.0,140.5,72.8
10170,2022-01-23T19:28:05.296Z,0.0,147.0,74.4
10171,2022-01-23T19:28:15.47Z,0.0,157.2,73.7
10172,2022-01-23T19:28:25.676Z,0.0,149.7,73.4
10173,2022-01-23T19:28:35.849Z,0.0,135.1,72.7
10174,2022-01-23T19:28:46.071Z,0.0,136.4,73.8
10175,2022-01-23T19:28:56.277Z,0.0,134.1,73.7
10176,2022-01-23T19:29:06.517Z,0.0,135.0,73.3
10177,2022-01-23T19:29:16.676Z,0.0,132.5,72.5
10178,2022-01-23T19:29:26.852Z,0.0,134.1,73.4
10179,2022-01-23T19:29:37.048Z,0.0,134.8,72.3
10180,2022-01-23T19:29:47.222Z,0.0,135.1,72.3
10181,2022-01-23T19:29:57.444Z,0.0,152.6,72.8
10182,2022-01-23T19:30:07.649Z,0.0,154.1,72.8
10183,2022-01-23T19:30:17.886Z,0.0,146.7,73.8
10184,2022-01-23T19:30:28.06Z,0.0,139.3,74.3
10185,2022-01-23T19:30:38.221Z,0.0,150.4,72.6
10186,2022-01-23T19:30:48.395Z,0.0,136.3,73.6
10187,2022-01-23T19:30:58.632Z,0.0,137.1,78.3
10188,2022-01-23T19:31:08.791Z,0.0,138.8,74.3
10189,2022-01-23T19:31:19.434Z,0.0,138.9,73.8
10190,2022-01-23T19:31:29.648Z,0.0,133.1,75.6
10191,2022-01-23T19:31:39.868Z,0.0,137.8,74.1
10192,2022-01-23T19:31:50.042Z,0.0,138.0,79.3
10193,2022-01-23T19:32:00.246Z,0.0,137.3,80.0
10194,2022-01-23T19:32:10.466Z,0.0,131.5,74.6
10195,2022-01-23T19:32:20.641Z,0.0,187.1,74.5
10196,2022-01-23T19:32:31.284Z,0.0,175.3,73.2
10197,2022-01-23T19:32:41.456Z,0.0,158.0,74.1
10198,2022-01-23T19:32:51.615Z,0.0,133.5,72.4
10199,2022-01-23T19:33:01.82Z,0.0,143.8,73.6
10200,2022-01-23T19:33:11.994Z,0.0,135.3,74.4
10201,2022-01-23T19:33:22.185Z,0.0,147.0,73.5
10202,2022-01-23T19:33:32.375Z,0.0,175.5,72.8
10203,2022-01-23T19:33:42.55Z,0.0,143.0,73.2
10204,2022-01-23T19:33:52.725Z,0.0,149.8,74.1
10205,2022-01-23T19:34:02.914Z,0.0,138.5,72.8
10206,2022-01-23T19:34:13.072Z,0.0,138.5,73.0
10207,2022-01-23T19:34:23.247Z,0.0,195.6,72.7
10208,2022-01-23T19:34:33.451Z,0.0,189.7,72.8
10209,2022-01-23T19:34:43.648Z,0.0,136.9,72.2
10210,2022-01-23T19:34:53.837Z,0.0,184.7,73.0
10211,2022-01-23T19:35:04.042Z,0.0,157.7,72.5
10212,2022-01-23T19:35:14.2Z,0.0,181.3,73.0
10213,2022-01-23T19:35:24.436Z,0.0,145.3,73.1
10214,2022-01-23T19:35:34.641Z,0.0,152.1,73.3
10215,2022-01-23T19:35:44.8Z,0.0,163.4,72.3
10216,2022-01-23T19:35:54.958Z,0.0,140.0,72.5
10217,2022-01-23T19:36:05.163Z,0.0,180.4,73.3
10218,2022-01-23T19:36:15.321Z,0.0,148.8,73.2
10219,2022-01-23T19:36:25.499Z,0.0,157.7,72.8
10220,2022-01-23T19:36:35.75Z,0.0,202.8,73.0
10221,2022-01-23T19:36:45.911Z,0.0,201.7,73.9
10222,2022-01-23T19:36:56.102Z,0.0,152.8,73.1
10223,2022-01-23T19:37:06.275Z,0.0,142.8,72.7
10224,2022-01-23T19:37:16.518Z,0.0,160.1,72.3
10225,2022-01-23T19:37:26.709Z,0.0,133.7,72.5
10226,2022-01-23T19:37:36.929Z,0.0,136.0,72.7
10227,2022-01-23T19:37:47.119Z,0.0,178.4,72.3
10228,2022-01-23T19:37:57.311Z,0.0,164.5,73.0
10229,2022-01-23T19:38:07.547Z,0.0,143.8,72.9
10230,2022-01-23T19:38:17.737Z,0.0,137.3,72.3
10231,2022-01-23T19:38:27.941Z,0.0,131.8,74.1
10232,2022-01-23T19:38:38.148Z,0.0,136.0,72.9
10233,2022-01-23T19:38:48.323Z,0.0,138.3,72.6
10234,2022-01-23T19:38:58.514Z,0.0,156.6,73.0
10235,2022-01-23T19:39:08.676Z,0.0,195.3,73.4
10236,2022-01-23T19:39:18.836Z,0.0,135.6,72.8
10237,2022-01-23T19:39:29.04Z,0.0,156.8,73.2
10238,2022-01-23T19:39:39.23Z,0.0,150.6,73.3
10239,2022-01-23T19:39:49.403Z,0.0,136.5,73.8
10240,2022-01-23T19:39:59.607Z,0.0,151.1,73.8
10241,2022-01-23T19:40:09.858Z,0.0,143.0,74.5
10242,2022-01-23T19:40:20.031Z,0.0,183.7,74.6
10243,2022-01-23T19:40:30.22Z,0.0,167.2,73.5
10244,2022-01-23T19:40:40.472Z,0.0,176.8,73.3
10245,2022-01-23T19:40:50.664Z,0.0,168.8,73.8
10246,2022-01-23T19:41:00.828Z,0.0,137.0,72.6
10247,2022-01-23T19:41:11.003Z,0.0,133.6,73.9
10248,2022-01-23T19:41:21.193Z,0.0,165.7,72.8
10249,2022-01-23T19:41:31.461Z,0.0,194.8,72.7
10250,2022-01-23T19:41:41.649Z,0.0,149.6,73.0
10251,2022-01-23T19:41:51.885Z,0.0,149.7,72.5
10252,2022-01-23T19:42:02.06Z,0.0,168.4,73.3
